,uid,iid,rating
11479,4T1vuq9rW6SQZldY7hRzGw,x0Ec6gz07SBnWrBOQLisiA,5.0
11480,9NTB24ZTauDaSbtbpyeviw,8T5JnB9qL5y8RaCHH5zKSQ,3.0
11481,HAZfQgE3prIBgPDyilKK3A,vm32IZRNM_u9ZkQ8btHtFA,3.0
11482,oTS-3ngzI4H4qSIB59LzIQ,WQlDFDF6C_QHVmbw_wYiyA,1.0
11483,dUvNutFPeLcgWZOSuXxcUA,s8OLoPfOpB0FbK5frI3CkQ,5.0
11484,uT-yzDkY79szXYNWk7zDzQ,DyOzNIeXUksPNLXYHnB-oQ,4.0
11485,a-LoRh552poRuWviwGfuKw,bXbCGFk3ZjLcTdQQB-xPyQ,5.0
11486,HJoKxiZijJ6r2eGcO3lwBg,B1kKm3sLtoRZGXeZTwKiAg,2.0
11487,zVO3mFkvHLvm8l8TQcYnDA,USleI8g1UVN9-9jm-b4uIg,5.0
11488,M4yYtAXehUzaHB1ghl6EXg,HptvLM6QOQybTYglMu6FvQ,4.0
11489,Ueouw2ZBwA_br7yfvkggPA,RAh9WCQAuocM7hYM5_6tnw,5.0
11490,ntl7I9ZPGpsFtII_MdF3Lw,bm_PGQMGMjylitqkNIEzTw,4.0
11491,zyMJ2T0mLfkdGvzBp2lLCw,aO1gAp41n8w8zpxTiHdLNA,4.0
11492,bWsCJCXJz8Qeege03xQAxw,VHaSjiRqAjrcIFpgG9VUww,1.0
11493,eRcljcl6KHHB0CIeuzPJJA,2Ok4s1al1XRqFTyEWB4i0g,3.0
11494,bdlFwefJOfC8xBiezIF4AQ,npWIa3dIPEV1MTaZNq6AUA,3.0
11495,nvHJFFr5R74ug5NOh2VDPg,6kq9oLduJAYkb2WjAb36KA,5.0
11496,dvDN7vFSkuBZBb7xZHLbgQ,s6lTNO57vXsfzyYrPfXOvA,5.0
11497,PfD-4UbzD-NxBvmzRhBc8Q,IVbvOKxV9mN1OuZBl-3_rA,5.0
11498,c72nKRCJ8f4afpUE1tGciQ,ALwAlxItASeEs2vYAeLXHA,4.0
11499,aFlX9BHUG26iK8hjigIoAg,yY2fvUV7g5yAHIKcUfJqIA,1.0
11500,Bsbumyr3Of8BauN2URK4bg,DyOzNIeXUksPNLXYHnB-oQ,5.0
11501,qDejchrC-B14Rm5a1NCVTg,rqjhez-ulSyMkr7lMGJwFA,4.0
11502,c8cur4lMkQsHoUEqm-qwxg,RNO7SRmfVi0CyXjtPhXELg,3.0
11503,mCrhj_CG3_pOmDFcfKotRQ,hVLFDDA31wYm3Jjz3w74GA,3.0
11504,_-yFnMPrRqMqc07SeIBDDg,nMo0ozHO7cqsPaxw_7N6ow,4.0
11505,XXXW8tNbJOCzNDKH8RioDA,2232XZ-3ub4S9cmrHJSDFg,5.0
11506,S0YQ47x5g8SfZe87KGvsJw,25YVFgR2pkt3u1f2fDBfnw,2.0
11507,bTGm7hMJVUmBYGFQ46ar_A,1mb44krcyBOylDiyx_3ORg,3.0
11508,5duBH3utl6Pgq4oOtyF-xQ,3yymiTfNro2fmv6FedUW3w,3.0
11509,OYVdnoia2xRFIYBg0k8U-A,dPWHFb_sDduzcJdOZSqR5Q,5.0
11510,_Qc9w-j8jRiAoBGYwbeVHA,Mbat8t9X0zPrpxd1mEGRcw,4.0
11511,kkdNZ7XhSf8lEdKA3EqGkg,8nmjvYX4N67cxOsGfbEgjg,4.0
11512,hVidDZUvOiy3xl0v3WKJlg,tIiiq23utFKTs1At2bVD6w,5.0
11513,cmzlaAvd9--eDdsRnYpRUA,YOy1tOiMMOkrCQ4mO2i3eQ,5.0
11514,BWMtteGOa6rntC1cc9dIDA,gh6RZ1HvVlZDtjOvrRcF3w,4.0
11515,l-NcxXFe8LISwZxW3IYI9g,LQI8R7yYXmWzWKd7wLCf2Q,5.0
11516,Icl3anrlyZcwnJ6M2UX5HA,mQCT1psNh2pJT38ohSQDHA,5.0
11517,oIxsWOWytMmV4bf_ffo01w,ne7lSA6lAOMYYs43kNTtPQ,4.0
11518,KVm6pv9yd4RrtMGSKchqXw,hcjnOtiW7Bdym3-7PaLUzA,5.0
11519,v-kJaVVFG7mC1wZXOx2eRw,10tJuB_YkVQWuk4PtoI7iA,5.0
11520,Z-Mk2Qt7pnvJiEM58BA5VQ,oFvLYH5X7UwsSadFpXSrqg,5.0
11521,sl2R5RFdX1QBQX66T_IGwg,rqjhez-ulSyMkr7lMGJwFA,2.0
11522,7gg29jxOEulX5m6f1mWaqA,GHBLPfbssjupzlhBfCoF3A,4.0
11523,q65csbI8d9md9yKkPJ0oXw,_CEoobNepzCNHxege05A5A,3.0
11524,RHyv9928-p5qakYGqnjU4A,vofsKB4Y8MKyytL4dS556w,1.0
11525,qUL3CdRRF1vedNvaq06rIA,the19uDwR-41n8x861F7Hg,4.0
11526,Y8AnzqYWw8A2XQ36WHjtQw,8fB3OodPzYuagvnEWzULeA,1.0
11527,1H7AU8UTxGSCSDvif-DXwg,qnsqf81chWm3KndLt9KUTA,1.0
11528,2_jRAwBj0EFhye24Kj0Z8g,mD3eTatk9hgxi2iN3LZR3g,3.0
11529,YFHrehv9nlluLMmn7eUUqw,bgvm73MMjC2f5qo_RgXOXg,4.0
11530,5jJjY5_R06Og56VfjIc66A,F1odkZWmcXGylij8HjRq6Q,5.0
11531,XE36pmSiByd4YtSiPkn9_A,XPPt-Z9t3LWhsomIpQ-Thw,2.0
11532,NOE3m6JGRENY3GtraFfKfg,uTBm1BXwhdUcLJy2-IIQTA,5.0
11533,WsEvqiBEorKGRRVlXX6Y8Q,E3BTs8yFlVbZd20TknY00A,5.0
11534,i7yAlDwvt7FP-1IJWkhAQw,Yc5_nA9NqqxOp8WCugF-Ng,4.0
11535,dpzAqLprtex54rXlCU-OTA,rLyJUCwMM1POt7RnFnSASg,4.0
11536,uk8Rh-s_WuZih3AU_eEkvw,F1odkZWmcXGylij8HjRq6Q,4.0
11537,ZePYXGhvaPt_kyIq6pO46w,w0ucHqKjiLcUKOicN9Mp8A,5.0
11538,DdeLZ-vF-TiILcUInFnIBg,Yc5_nA9NqqxOp8WCugF-Ng,5.0
11539,vU4KMhfxiF0arr2i7iE82w,SgmcmNsJQ8IQ6balS_kotw,5.0
11540,rmZ9gUyoGHYSsGkg5mzZHw,T2tEMLpTeSMxLKpxwFdS3g,5.0
11541,e0JXm2TuFoD0ykiFSUgg4w,urgjbqhtZD20G5h3XM76wQ,5.0
11542,hZynhePSGtDHJWY7Dx50tg,VgRcUx2ezIk24DKMSH2YEA,1.0
11543,PrSt-6eh0IrioXZJ-y0Quw,2gCvukOcIHW4ehqpwoNlcA,3.0
11544,evDfnBY3_wR10uSrG79ntw,tMKblwX0CeCDZbCz6ruyPg,1.0
11545,8ibz-TowJytO4GyEmW0Bgw,vBNM4NEBuO66Hk5yO797eA,4.0
11546,7p8yhXuFxk0_jg2WmXXpkw,WbJ1LRQdOuYYlRLyTkuuxw,3.0
11547,azpZPrb02xWYI_S0MYfIGA,ALwAlxItASeEs2vYAeLXHA,4.0
11548,brrKsiwH_EEwEaLfKijZTw,mC39IrCp36QIVFRZIw9PTQ,5.0
11549,b0ILHfpfjlBb-1R0FRftrw,qnsqf81chWm3KndLt9KUTA,3.0
11550,13elGP0Z4RMnQQg2VM3vkA,gnKjwL_1w79qoiV3IC_xQQ,5.0
11551,ZmoseR7HVablEeN7RFcEzQ,Zsz_dLOEwihJHvMTK9a8Vg,5.0
11552,8YpqeY_n2sFHioocItaBig,C2K7j5BhXXqBoGycBvgreQ,5.0
11553,jwrPEP1K86QmVguS_mw5Qw,HhcBx0LSDkxRBKMkvkwSoA,4.0
11554,UZ-jh-H84fdCt4R2Xugz0Q,G_LtZnL66Iwama_7_FCLUQ,4.0
11555,5jJjY5_R06Og56VfjIc66A,bI0Pmq0HeKLclIZ2488I4Q,4.0
11556,QwL-KPXur2pbLX6LYRFfhw,tInrGCzll4k9hF34Ye1rvQ,5.0
11557,1BhP4ApLRpYPg08bITJraw,Ch7NAhB_MWSDwcNbcptEKg,3.0
11558,k9H9ubrZMtlGxJ8gALKdqQ,dPWHFb_sDduzcJdOZSqR5Q,5.0
11559,JtFZ3JUoIWjTI00CJ194iw,99j5vhhtFJIefXDLsmA29Q,5.0
11560,Tyc1C7r2rlFDZnOnUnZz8g,WPV0ucYjnb2HOrNxSopv6A,4.0
11561,md6JO9pcMBeEVDeQKdGknA,LYKkltobuO2JEo8CyJKOxw,2.0
11562,QtDOC_1_zL3r4n1yMH0N8A,3fblSVANhY1YGnwGstRL8w,3.0
11563,QGOtNZfasBwWCuawKjypYA,T1ezuBwruKcJWGKlNTkRNw,4.0
11564,SlgpAnj2gQd44EM_Uq6DkQ,P9mTlJ40tH38Bl_-yoIfjg,4.0
11565,DXh8yxwZCg5Ckj5kmDvKXw,EaIho6EvTuODNHPLO98yeQ,5.0
11566,6BEylQPsgvSv5V5D2ocbQg,IUrtJeDhJOvdBJXt--mHXg,5.0
11567,fgZ_dv_OqpDtB_CH-DwYvA,ZdFl7MqnF09dcifG1j7l_w,2.0
11568,MH9e91DOUkK6DkZEBpr-xw,kp9egPu3SivT5gsBiyKOCA,4.0
11569,MWuVbyBgP4vD24Rc7UH5xw,sAXy1yJRLllTm5WrJbJGAA,4.0
11570,_uqIpl5tzucKuIlZZPBZRw,vUhxuFgKCZn6cTZePbhd6g,2.0
11571,xDl9ZF3SckkZde_48W6WeA,N3m0Z3I_zOTyqpk_Kpvozw,3.0
11572,KS3jsA3qAV09pCt-2Y_Raw,aE-02jgBVhV56x0kbfvSIA,5.0
11573,GksgDgj09Zl8foywi_Egmw,eAZqT24e0Pk8apWzy3RsAQ,4.0
11574,fkawweeCwxO7cWq8EgEkFw,dkn-moJIpc43tXn9_i690w,4.0
11575,O4fZvvzSpVoF04r2qanntQ,kNa3FvRAhM2oKYFoilVDzQ,5.0
11576,dq95ut3ReIzR_30YJxyXug,wc0tCEgg6LlLPlBErWExdQ,5.0
11577,zox0bzk1LvmLb77fmcRjUQ,H3EBEKejPL8tsB1gQYG1Ew,1.0
11578,QRNzgxnW4uVkWZNkt9mH8w,01fuY2NNscttoTxOYbuZXw,5.0
11579,99TUEgSl51cZFVOB4HT0Gw,T2tEMLpTeSMxLKpxwFdS3g,4.0
11580,KYNxL_1R5g8unoCdArL76A,_a8vCw5cxt1vhN-HbgNGuw,5.0
11581,cRTcIOQr0RNvVMdGuk6sow,P6bvtpWjiltJHsxtPAm2_g,2.0
11582,N8vh1l2tTxytyhGcSz9QZA,DYX1KsipIxOzz_pqlvUzvg,5.0
11583,dMjEzxbn30O3SovJAE5h1g,HU9O9Zg1MaAPKZUlZ935Xw,4.0
11584,vjcr3dLP9fPrC5uHS8vb_g,V6MWAv-xv4dgSUrDU1qxaA,4.0
11585,ZB5IDns20frfEJGUW1h6VQ,XlOI0qLdQch7YDAs5A011Q,4.0
11586,usoQzdaYREgL1-rANcZl5w,u-urH3ZDub-EkXe4frPkaQ,3.0
11587,NuexsgNQWsCyB3q8GJ_FxA,s6lTNO57vXsfzyYrPfXOvA,4.0
11588,UScixXS5j0pFh1R1vPm0qg,Qsg-2Coum0ccbXuJWDwZqA,4.0
11589,U0NPWxHx8MEG-nbBS4ejPA,6Pbrq60mA56WQU7SENbG0g,5.0
11590,s8MiJBFrUlFK5gnh8sei9g,AuIiqDeL65kczmiFSkAWrA,5.0
11591,sbbB6Y4yIZIInvt0LFYYew,mC39IrCp36QIVFRZIw9PTQ,5.0
11592,apGv1tA-56xmXXj_IZdoug,sdYkVaTy7EJwUkO8Ie_qPg,5.0
11593,cNXPfOmy_C6f6lgAr2eF5w,yufkwo_ZszA1QHJwcuyOWQ,4.0
11594,5pFUx4SJ5YSyIU8tnegtqg,WWUKyGck3vJde6bPJmQ3wA,2.0
11595,TKwzreBMGFbu9zN6taeVLA,bKKVa2WXYnMTtiUPd3sV7Q,3.0
11596,TKwzreBMGFbu9zN6taeVLA,m3XOBJyAJIWEJJUpngVLLw,2.0
11597,CFcLaJruy2kUgOOee6pvqg,zHrvBbRMSV9SFqZC6qa20Q,5.0
11598,Ga8510f-1eBaztYuQyBdYw,5q6Xh-UcJa78bp6dzyaE7w,5.0
11599,ZY3ZalGTEWp7M7clk3c8cw,sAXy1yJRLllTm5WrJbJGAA,5.0
11600,pW-6D28yzMlslVM4UqCgAA,yesClkCZlpLGTYZROkx4SA,1.0
11601,txLCR2Cfm28EPNdb6M16Cg,LYKkltobuO2JEo8CyJKOxw,5.0
11602,402DCJNA1pd2jUarsC8NdQ,-I27yVw2x_-31_OOMSH02w,5.0
11603,0QV6pEz_X4bItI-SPHPSgw,vP4sY1QCP8Du4dzxG-I0WQ,4.0
11604,ht1aWK7rQ-wJdu_2xKup1g,PHhZy5zYULNF-oz-2Jz9KA,5.0
11605,-L3dHRza2yRXbEd6Co1Lpw,BZ8nUf9R4sa1S-9sU6AjRg,2.0
11606,dGUOe2TBchiGvU1BNkmTog,SgmcmNsJQ8IQ6balS_kotw,5.0
11607,ttXN084ZwQD9rG-Avnl8tw,fYTfTGqseS7rJk9AMt2zvw,5.0
11608,pGZ4hYTIjOV3Sdg4QduIuw,cdkzUI1tXc8rUMF33iKMlg,2.0
11609,DM93JLjRo7lkr2842qzBOA,K5sUVFSGFEZosixSXgx5sw,5.0
11610,oIxsWOWytMmV4bf_ffo01w,QD76w6JnHHrUGB03YdL44A,2.0
11611,wH18-_53hZwR2FAeMr5hJA,gG9z6zr_49LocyCTvSFg0w,1.0
11612,MTFC2rx_OAz1UDeTKo5S7g,tjAeaGdxf7I4xN9M7wGJNQ,5.0
11613,h7Qb2VZwNstP84ntwfJJZQ,74Ev0iqPnrmh4i7Wj4PMOw,5.0
11614,chZwdGspJz5_xmm9dQnBkQ,vMKQaR8bI2saI7rz8H5MYg,5.0
11615,yL4whR1Qb63FptG9IVRdVQ,WCqcYtJ4rUxA4bIzjOfzqg,3.0
11616,bWOQ38nMU8fcf8vGIHmrqw,b8fEuQPrf383f6pzdm8-1w,5.0
11617,Ry1O_KXZHGRI8g5zBR3IcQ,m3XOBJyAJIWEJJUpngVLLw,5.0
11618,MqVEbImMF6jYybA48_cufw,d8lmIZIqmBC9oPM8y1dc7Q,4.0
11619,Bz1p7baLihsOlmkczwqaJg,gChmBjLSe3qa8rzEngoDLQ,3.0
11620,WGALvTD9-zOJgnApU3blnw,jUF7BSWB2s7Xgp5PbISbsg,5.0
11621,QxuZpevk2WtMAuB57jGD6w,6HMwB2wCKezd7aKzQd5asA,2.0
11622,gvqBn4dcTy64M3D2MwO2HA,mQCT1psNh2pJT38ohSQDHA,5.0
11623,92ClMBwFQ3O2P_gn1S8VvQ,tCSlpwJQ4CZsUEMZeH2SFg,3.0
11624,Lv6oo-Szc3KQUafQtemXmQ,M0pkmBUi_CI0qrzN7ee80Q,5.0
11625,D5dBonkG61Rz1feFrxMepw,mC39IrCp36QIVFRZIw9PTQ,5.0
11626,a6FN81i7fs4sUGuGfxFbmw,ed1KHQwsAYyFDrlUdwqJBA,2.0
11627,S1BZuvka473izQRPL8TZVA,pldfvm-zM2VU5m9a-j9cMQ,5.0
11628,KWNgD99ci5H2SLKOTcosNw,b6qKEYhc5cji_i04PjF6ww,2.0
11629,3DwWwdLEty3JcsIz6MSeGQ,ObcMSGc1uotvpnwydoStIg,5.0
11630,HfmoZIuNSWlN0J9-AgVWRA,9oazldZAs3CkkhcGri1Isg,1.0
11631,yPJCuW82d8B5qA2yEPwfcQ,1NmGVWYlF4iMngM6arKJTQ,5.0
11632,ZrybQQNFx74fAIwnOw7ATg,ETFKj1VSHn5zTNddOz6FRQ,1.0
11633,j2Hd4aM8XYnYOyhS0ZCNww,RcB7STNxoSDjtoK1pXgWBg,5.0
11634,8nzcZlUJBc7kwKnm1NVMfw,1MvR4NJQbHy0i7ME1IoYpw,5.0
11635,5CgjjDAic2-FAvCtiHpytA,gwd1W_0Mgzqo3QxgXrt16Q,4.0
11636,a3iAiWQo58P1-xd4S4cYmA,9dqdzRzjSfbnMvjUGqWBAw,5.0
11637,-krBCF2nRkuD2bS9YTNq7w,ireHTdAh1d4lmGiieMfV_A,2.0
11638,6jpAJu_UY7dKAI7-gltljg,HrR_2-HUE6cqnoz1zMN9AQ,5.0
11639,KWPGD6i2RzAI98O8nRMbKw,WvC9K0ZEOTbR7fh-LNe5_A,4.0
11640,E43QxgV87Ij6KxMCHcijKw,Uftnd7njdHNFxhz_6rpUrA,4.0
11641,XbCtRzzzPirODExFIpvxMQ,T2tEMLpTeSMxLKpxwFdS3g,2.0
11642,ijOQxa988tt8OsqjVf_9EQ,F1odkZWmcXGylij8HjRq6Q,4.0
11643,UxD8AZERwO0An3EZxll0QA,UT22ExffDZjB1tzBDwSWfA,2.0
11644,sAbHdUgrjMOiQQLNh0H0YQ,DyOzNIeXUksPNLXYHnB-oQ,5.0
11645,SlgpAnj2gQd44EM_Uq6DkQ,jZUizCQ4nRmyovBeuUniGQ,2.0
11646,9cHXK314MC9Y6nwI6-ehIw,m3XOBJyAJIWEJJUpngVLLw,2.0
11647,IJr1_R-MGrh0397orpOmJg,bKKVa2WXYnMTtiUPd3sV7Q,5.0
11648,HdQccHa_kq7GPmGLBDWjQw,9pJi6KG-GHZILKA_r9uZvQ,2.0
11649,tdgk8XQrApR2x7SQolYPlQ,eZDXz_RylvdD0tHEA8I0NA,5.0
11650,3Bjgzm6XMbq14FiXVrdD6A,-L9TeQN_JgLBvqf9wmsBVQ,3.0
11651,T13IBpJITI32a1k41rc-tg,Rjkda__H64ILwIvaccVyLg,3.0
11652,vdecnpSEbOI3xYL444pU3w,7mgNBuU68N5fzdG3JxN1XQ,5.0
11653,Wus7S9rFi7xYxmNgFm0UOQ,aIJqDWUt10iS45zYCr0KcQ,3.0
11654,E43QxgV87Ij6KxMCHcijKw,QH2OSulslnQ7Yn8Xs81SPg,4.0
11655,MeJI77jgRpYkAdOH5kbNLg,4IC_YDaAHeCEm3DJ8FOqdw,3.0
11656,hhKwALl0hU1m1SHV7fdHhg,QHe9ZMcryK0tcJu1Eyylsw,3.0
11657,Ow_ulwZTJsHdgRyYI_GgIg,JJsC9bUuA1qQJ3hGR0qqow,5.0
11658,OAE5Iouaa_Ihv9NJmX6guQ,ZlrHrg7jrbO6blqwfa0MkQ,5.0
11659,ingR99qA_pMXDrboj1WpiQ,B1kKm3sLtoRZGXeZTwKiAg,3.0
11660,PLkv6g7tg8oLvI1jkD9uEg,aE-02jgBVhV56x0kbfvSIA,5.0
11661,N7DMXKsWPv6wHYVLExIKhQ,v0ubf7h2E0OfwGGfkI1S4w,5.0
11662,-DPGC9jYaO5Gix4tYBGqlA,MU66syW7PEAKbsWCSw8h4A,5.0
11663,gCqdvoZoECTwk6clyR_ysQ,zMnojW6x-1-nVu0uCd60Ew,1.0
11664,U80vPXmtYmTx-Gkb_jhkfQ,5q6Xh-UcJa78bp6dzyaE7w,3.0
11665,Wr18VQC7jE2n_Ol9p5Qdlg,ADgacmZ-qXrSOhMfU6bmTA,4.0
11666,jSCXYpq59Ud9QV3exdLy3Q,6kq9oLduJAYkb2WjAb36KA,5.0
11667,1G51JrNvSmSc9Pvl-irFtg,jZUizCQ4nRmyovBeuUniGQ,5.0
11668,JLQHZgz6T52j-GSYLoqU9A,RVQE2Z2uky4c0-njFQO66g,5.0
11669,uJftKIM8Cpo9lJhxMQB2_A,v4GMlJIStwPNuO_rHSFuLw,3.0
11670,tazwxXSBIbSQjSBYR2FuCQ,bcTeQtSdHW5pyLjXz05QEg,2.0
11671,7jolxKtuelvHpd4rkGy4AA,LpyndkMvevIQA-JHoReHNw,5.0
11672,_3ayPeZc6F2nHs2n-tWoxA,MU66syW7PEAKbsWCSw8h4A,4.0
11673,XwXrFwWTVhCHN9DNuxt_Eg,ZCXjNG1EBFiKKMtR9DOTGg,1.0
11674,bJFpChYt8RzaHG88fsm78Q,Ch7NAhB_MWSDwcNbcptEKg,3.0
11675,U1GJZih4ROJhCyvXjjJ0Ng,B1imfnKRvcotaYacPGUrLQ,5.0
11676,HzeVbLwHoWdNGA1IYWJ-nw,vxadNrpTY7OHNmWsrEpNnA,5.0
11677,_oVFknPUotEq0LM4TJ74vw,LpAdf_z1A9REhTQjr1B4cA,4.0
11678,F-QV5_FbMJte5fDoPaxvdA,iAD5r5vNOzc1AP6UA5yFiQ,5.0
11679,DcW2TdfyN2kVNpIGQYMAvQ,_a8vCw5cxt1vhN-HbgNGuw,5.0
11680,MSpfugq2B6xBm4E6_3vkbg,boug058JCnbFkQp-K_fXQA,5.0
11681,4ENF333p2bbegp6bxZW3iw,7Kalh9QVFTlrcGaufs2eag,5.0
11682,G5gmwdbseXdEl8sjljcq6w,sdYkVaTy7EJwUkO8Ie_qPg,1.0
11683,UfWRtuQIBRzogllLQcSaag,aO1gAp41n8w8zpxTiHdLNA,5.0
11684,-pwMpnwbhd2qQAhvjpCQJQ,RAh9WCQAuocM7hYM5_6tnw,5.0
11685,p1NYnGlkOOC9lIF70fMbXQ,K5sUVFSGFEZosixSXgx5sw,3.0
11686,k6dwrom-jxcSThlq3aizyg,xJAXkMIgnWNpqyGCosmp2Q,5.0
11687,mzXTbLBiYlPQj764wfQRtg,AuIiqDeL65kczmiFSkAWrA,5.0
11688,uaN7sGhKZ_N8PPxDFmLdlA,--cZ6Hhc9F7VkKXxHMVZSQ,5.0
11689,JYEZNStSPuWaNCSYzbAebg,RVQE2Z2uky4c0-njFQO66g,4.0
11690,bWsCJCXJz8Qeege03xQAxw,jcasci3gjbsSuTEVzvDQKg,1.0
11691,eTa-dqXss2ra5tBLzvMDZA,y1eeVRfJa22CCpUCeNfrSw,3.0
11692,uDV0ibpTLJw-RbioTk26jg,2um9bzTSvD3f2tkdBoA38g,5.0
11693,OUYMUMYw9VJg6-A2mVOGKQ,PHhZy5zYULNF-oz-2Jz9KA,5.0
11694,dJcftOunHy3nN7Qn8YxvvQ,iHeP8OmTwcqYeyMuEpIaxw,4.0
11695,2uECxJWkFhekoPkxVQgTsw,mOMeDQB8NjdBTTzKtikAYg,5.0
11696,9AWSbPOdrFNpzZ--m1wlNQ,ZMEax9auuGMUPqxl2D3kLA,5.0
11697,fkawweeCwxO7cWq8EgEkFw,Ih5ZJpVIrX4emwzYiJ_TqQ,3.0
11698,7VVLHIxJPP6_yREVf444sg,WbJ1LRQdOuYYlRLyTkuuxw,2.0
11699,KlDDbw2IfZb491VyIusLqw,pDoDY-cDLyeKQgDx5RAlnQ,5.0
11700,0KGCdp9W8jz9KJRsABb66g,zrEmWr6ue5yfxnKr4E2_jg,3.0
11701,usoQzdaYREgL1-rANcZl5w,u-urH3ZDub-EkXe4frPkaQ,1.0
11702,5ynphrmZzAifb58amPgNIg,w3qgHBMr-71i8icNonTEyQ,2.0
11703,7gg29jxOEulX5m6f1mWaqA,E0HOsxXZ_o6ocemK57BoWA,5.0
11704,GSMFNKyjgfuG5Cxw3B5HLA,rb4d1_OtpVD91J5NDp4Y3w,4.0
11705,lhWPrEBzorygXA4TpimQ3g,osSwv6CJy5hDKQdOKeyTow,4.0
11706,v9FdZgvzMvLr15MDd5bx8Q,wDfz8ap9xWzj46mtNDcT9A,4.0
11707,U0WU9d6gpMNkO_tPXK58Sg,LKuzbx5Yt3yqiokUFdjVhg,3.0
11708,KfYNIGs9q5w06Z-o2JBVzQ,RAh9WCQAuocM7hYM5_6tnw,5.0
11709,R9mA_pUn2JeKl4-C6Ozo7A,XlbDdblfNsOGiZ84CorRBQ,5.0
11710,SWV8xNCj8fp-3bV9e92TLg,_a8vCw5cxt1vhN-HbgNGuw,1.0
11711,fieG_NMe33z9yW-5jYoK5g,3ma_7W3vZSD2fd6EosN3yQ,3.0
11712,dHRchS7reL10P-EpYXYUiA,eMz8i2LpafE6D-ZhzDtglw,3.0
11713,c5AL6ONPgs9xHT3VaGTXgw,9bNpMgvaSux1xLPSPwIbUg,1.0
11714,Qcf8L2N6KwmXcwjLERMEPQ,bm_PGQMGMjylitqkNIEzTw,5.0
11715,FtLNRydcEXtG7yFrtvaCrw,38OrCpBBQG-dzhxfXrFQWQ,5.0
11716,L9FgCtKHSGlSGZY-1d9YcQ,L8rJht4Jw_BuR8gsckEWYg,4.0
11717,gQ7BvBqWkLDUiR31UcRtEA,PqcOSnCsJTT9Yd2xWKIMWw,5.0
11718,f6oyZA1DUdVEqewR95TSdA,UGuMWFikv5elDN6sRI64pQ,5.0
11719,pPH3sWKrc8ajeXz-eg_XAg,rZpESBojl8dTTWp6EwlEBQ,4.0
11720,GnFUzED1uHyrQ_eLwrhokA,vxadNrpTY7OHNmWsrEpNnA,2.0
11721,x8e1Cc1lh835Q1CpHAD0RQ,uIN-iPt4a5cj9zgflXhyYA,5.0
11722,IigpMxniWNhcRvxm60n2Ww,2yGA0OlMKeTG2B22hT9J7A,5.0
11723,aeELJ_VPa0JYqekZhzLEBA,WPkRg0eaJZFbyXm0uNb1ZA,5.0
11724,QmeZLJ3LgkFg1f_GNKw_uw,fqMAnoS2sTokz6lqBSmoCw,2.0
11725,44aGjKTAg81bi9NtTqqhQw,-sUf12Imjs68dBrmELiwzQ,4.0
11726,u_wrAXTf-7036O8k6c-2zA,biCO6zc-opMp-uJ6rkTENA,4.0
11727,GWe2_62xPQ0hLj67_NQ6zQ,qWSwDbtJRBvKTiMpH3rNLQ,5.0
11728,RWDZMPlz61PuER2fdipTKw,uNdSh3tpvbkxWj-xLoEzvQ,4.0
11729,TExj5cyhpYqe-zPKWGQaNA,DMwU0igEs9K7XuI3utsr6g,2.0
11730,MLuRUkcw0kkXYDJkOwbIiw,C2K7j5BhXXqBoGycBvgreQ,3.0
11731,zhkE1DKh3SZvk_MDQ620Zw,uwpPniaFEVkK5T_PWdQZ0A,4.0
11732,JnRmWtDRd8CJSvDYz1YS1w,iAD5r5vNOzc1AP6UA5yFiQ,2.0
11733,b7uIClEg9hpryhIu012Y5A,FB2iUwS4-LMLBQVyLZmZfQ,1.0
11734,bmnRyk630Vn7W_vpwNDhiQ,UpNnjV6p5GVPX6r_itOGUg,5.0
11735,FxBeUJXD3u-MYWJIciCNWA,XgRljuEUyaHBKIpIz-PRAA,4.0
11736,PLsz-z5PjcBMf8Yvo3BvtA,dCHNk6OqM-bYH9JHRZxwvg,5.0
11737,-vMJx-vZtN-0slaeWOq-8A,MA3GszdFKeg_MrJltYrklg,5.0
11738,1is30zU4k8h9RHO2iqOxbg,SCipkpUXrKGM0hJiRIDBHg,4.0
11739,ah1CKPgZLO18US9StIg6Gg,WItlLMrwWUbZhi7aSAzs2Q,4.0
11740,8R7YQrcWqc72_IBbWgaJlg,KEGLWeFAWXvo0W2LnujhtQ,4.0
11741,aJgytmO_eEom6n_FgnNt_Q,wDfz8ap9xWzj46mtNDcT9A,3.0
11742,ypsp0EOkpW9bdo3O96rUWg,L8rJht4Jw_BuR8gsckEWYg,5.0
11743,xyxMeMYs_Is4-3txajmVVA,PUD8BjNnQRgjx0dl28SVzQ,5.0
11744,GiDL4HKOa0BldinKHoux2g,gsIlv9HRkN5XY11C259cOQ,4.0
11745,fVAnbtesu95qmbSeolzcEQ,dJXFp02urBN7pMd5329D_g,1.0
11746,zV3IgwLj4WOvPb4dpwS8og,EvPp-4ALV0MQQpOAAybMAQ,5.0
11747,4aRrijp79pw4yyjzoO3jAw,MtvN8vMiKcLkkz_tCvBx3g,4.0
11748,fFgY6CVUFWWFe2O6IXDc4A,wNCmc346Z2qaXYXBaox9MQ,5.0
11749,aLqp_fe64ugZFuwMpsXLiw,5HGQHjavoTgcKHFa-x7r8A,4.0
11750,lgwZbztTZlKbuiD88cSPcA,3vkP6t_kKN3JT8MMUaBVEA,4.0
11751,6Om2PQnwabREIvzbfMlL_w,-sUf12Imjs68dBrmELiwzQ,5.0
